DecisionID,AttributeA,AttributeB,Track,Decision,Reason,LineageAction,CanonicalNode,FamilyA,FamilyB,RoleA,RoleB,EvidenceScore,EmbeddingSimilarity,NameSimilarity,SupportCount,AANF,ECNF,RRNF,CMNF,PONF,DBNF,HardVetoes,PromotionRule,AuditFlags,CMNFMatrixApplied
dec::v18::iso20022_creditor_account::iso20022_debtor_account::production,ISO20022.cdtr_acct,ISO20022.dbtr_acct,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,creditor_account|debtor_account,payment_account:creditor_account,payment_account:debtor_account,creditor_account,debtor_account,0.37625210780143326,0.884529831813619,0.3333333333333333,1,FAIL,DEFER,FAIL,PASS,PASS,PASS,account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:debtor_account; role conflict: creditor vs debtor; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::iso20022_creditor_account::upi_payer_account::production,ISO20022.cdtr_acct,UPI.payer_account,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,creditor_account|payer_account,payment_account:creditor_account,payment_account:payer_account,creditor_account,payer_account,0.2834777606522337,0.6194602685301914,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:payer_account; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::iso20022_creditor_name::iso20022_debtor_name::production,ISO20022.cdtr_nm,ISO20022.dbtr_nm,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,creditor_name|debtor_name,party:creditor_name,party:debtor_name,creditor,debtor,0.3634673343240294,0.8480019075924651,0.3333333333333333,1,FAIL,DEFER,FAIL,PASS,PASS,PASS,role conflict: creditor vs debtor; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::stripe_customer_identifier::iso20022_msg_identifier::production,Stripe.customer_id,ISO20022.msg_id,production,REJECT_UNSAFE,identifier subtypes must remain separate: identifier:customer vs identifier:message; schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,customer_identifier|message_identifier,identifier:customer,identifier:message,customer_object_identifier,group_header_message_id,0.14220732364630498,0.21583044851325234,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,identifier subtypes must remain separate: identifier:customer vs identifier:message; schema-declared do_not_merge_with_families veto,,,
dec::v18::stripe_customer_identifier::plaid_transaction_identifier::production,Stripe.customer_id,Plaid.transaction_id,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,customer_identifier|transaction_identifier,identifier:customer,identifier:transaction,customer_object_identifier,transaction_identifier,0.2070202624271642,0.40101027360142155,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,identifier subtypes must remain separate: identifier:customer vs identifier:transaction; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::stripe_customer_identifier::upi_transaction_identifier::production,Stripe.customer_id,UPI.txn_id,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,customer_identifier|transaction_identifier,identifier:customer,identifier:upi_transaction,customer_object_identifier,upi_transaction_identifier,0.18699866485959177,0.3438057091226432,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,identifier subtypes must remain separate: identifier:customer vs identifier:upi_transaction; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::iso20022_debtor_account::iso20022_debtor_name::production,ISO20022.dbtr_acct,ISO20022.dbtr_nm,production,DEFER,insufficient evidence,DEFER_CANDIDATE,debtor_account|debtor_name,payment_account:debtor_account,party:debtor_name,debtor_account,debtor,0.3426514029691898,0.7885278180072091,0.3333333333333333,1,FAIL,DEFER,PASS,PASS,FAIL,PASS,,,,
dec::v18::iso20022_debtor_account::upi_payer_account::production,ISO20022.dbtr_acct,UPI.payer_account,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,debtor_account|payer_account,payment_account:debtor_account,payment_account:payer_account,debtor_account,payer_account,0.27657675254134745,0.5997431024990879,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:payer_account; explicit negative pair hard veto,,,
dec::v18::iso20022_msg_identifier::plaid_transaction_identifier::production,ISO20022.msg_id,Plaid.transaction_id,production,REJECT_UNSAFE,identifier subtypes must remain separate: identifier:message vs identifier:transaction,REJECT_BY_NORMAL_FORM,message_identifier|transaction_identifier,identifier:message,identifier:transaction,group_header_message_id,transaction_identifier,0.20275700010187986,0.3888295241006091,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,identifier subtypes must remain separate: identifier:message vs identifier:transaction,,,
dec::v18::iso20022_msg_identifier::upi_transaction_identifier::production,ISO20022.msg_id,UPI.txn_id,production,REJECT_UNSAFE,identifier subtypes must remain separate: identifier:message vs identifier:upi_transaction,REJECT_BY_NORMAL_FORM,message_identifier|transaction_identifier,identifier:message,identifier:upi_transaction,group_header_message_id,upi_transaction_identifier,0.22098883319137103,0.4409204757848697,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,identifier subtypes must remain separate: identifier:message vs identifier:upi_transaction,,,
dec::v18::razorpay_razorpay_order_identifier::razorpay_razorpay_payment_identifier::production,Razorpay.razorpay_order_id,Razorpay.razorpay_payment_id,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,order_identifier|payment_identifier,identifier:order,identifier:razorpay_payment,order_identifier,payment_object_identifier,0.3549516176103096,0.7284331931723131,0.5,2,FAIL,DEFER,PASS,PASS,PASS,PASS,identifier subtypes must remain separate: identifier:order vs identifier:razorpay_payment; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::upi_payee_virtual_payment_address::razorpay_virtual_payment_address::production,UPI.payee_vpa,Razorpay.vpa,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,payee_virtual_payment_address|virtual_payment_address,upi:payee_vpa,upi:vpa,payee,payer_or_customer_vpa,0.3863331756916567,0.675237644833305,0.75,1,FAIL,DEFER,FAIL,FAIL,PASS,PASS,role conflict: payee vs payer; explicit negative pair hard veto,,,
dec::v18::upi_payee_virtual_payment_address::upi_virtual_payment_address::production,UPI.payee_vpa,UPI.vpa,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,payee_virtual_payment_address|virtual_payment_address,upi:payee_vpa,upi:vpa,payee,generic_vpa,0.4214013995824887,0.7754325702356819,0.75,2,FAIL,DEFER,PASS,PASS,PASS,PASS,explicit negative pair hard veto,,,
dec::v18::mastercard_transaction_amount::upi_transaction_status::production,Mastercard.transaction_amount,UPI.txn_status,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_amount|payment_status,payment:amount,payment:status,transaction_amount,transaction_status,0.21718767083562285,0.4300600119113034,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,schema-declared do_not_merge_with_families veto,,,
dec::v18::plaid_transaction_amount::upi_transaction_status::production,Plaid.transaction_amount,UPI.txn_status,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_amount|payment_status,payment:amount,payment:status,transaction_amount,transaction_status,0.20443616146447235,0.3936271279937305,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,schema-declared do_not_merge_with_families veto,,,
dec::v18::upi_transaction_amount::upi_transaction_status::production,UPI.txn_amount,UPI.txn_status,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_amount|payment_status,payment:amount,payment:status,transaction_amount,transaction_status,0.3391972196017013,0.7786587226715276,0.3333333333333333,1,FAIL,DEFER,PASS,PASS,PASS,PASS,schema-declared do_not_merge_with_families veto,,,
dec::v18::mastercard_transaction_amount::plaid_transaction_date::production,Mastercard.transaction_amount,Plaid.transaction_date,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_amount|transaction_date,payment:amount,temporal:transaction_date,transaction_amount,posted_transaction_date,0.17000342957307474,0.2952478940183088,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,schema-declared do_not_merge_with_families veto,,,
dec::v18::plaid_transaction_amount::plaid_transaction_date::production,Plaid.transaction_amount,Plaid.transaction_date,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_amount|transaction_date,payment:amount,temporal:transaction_date,transaction_amount,posted_transaction_date,0.2790470202377512,0.6068010102030987,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,schema-declared do_not_merge_with_families veto,,,
dec::v18::upi_transaction_amount::plaid_transaction_date::production,UPI.txn_amount,Plaid.transaction_date,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_amount|transaction_date,payment:amount,temporal:transaction_date,transaction_amount,posted_transaction_date,0.17003025279642603,0.29532453179931245,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,schema-declared do_not_merge_with_families veto,,,
dec::v18::mastercard_transaction_amount::plaid_transaction_identifier::production,Mastercard.transaction_amount,Plaid.transaction_id,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,payment_amount|transaction_identifier,payment:amount,identifier:transaction,transaction_amount,transaction_identifier,0.17966424359768957,0.32285021980292256,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,identifier must not merge with payment/temporal,,,
dec::v18::mastercard_transaction_amount::upi_transaction_identifier::production,Mastercard.transaction_amount,UPI.txn_id,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,payment_amount|transaction_identifier,payment:amount,identifier:upi_transaction,transaction_amount,upi_transaction_identifier,0.18306906975925483,0.3325782945502519,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,identifier must not merge with payment/temporal,,,
dec::v18::plaid_transaction_amount::plaid_transaction_identifier::production,Plaid.transaction_amount,Plaid.transaction_id,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,payment_amount|transaction_identifier,payment:amount,identifier:transaction,transaction_amount,transaction_identifier,0.2956718721842233,0.6543005871930191,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,identifier must not merge with payment/temporal,,,
dec::v18::plaid_transaction_amount::upi_transaction_identifier::production,Plaid.transaction_amount,UPI.txn_id,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,payment_amount|transaction_identifier,payment:amount,identifier:upi_transaction,transaction_amount,upi_transaction_identifier,0.17379692290503815,0.3060864463953471,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,identifier must not merge with payment/temporal,,,
dec::v18::upi_transaction_amount::plaid_transaction_identifier::production,UPI.txn_amount,Plaid.transaction_id,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,payment_amount|transaction_identifier,payment:amount,identifier:transaction,transaction_amount,transaction_identifier,0.19161255351750528,0.35698824814525326,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,identifier must not merge with payment/temporal,,,
dec::v18::upi_transaction_amount::upi_transaction_identifier::production,UPI.txn_amount,UPI.txn_id,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,payment_amount|transaction_identifier,payment:amount,identifier:upi_transaction,transaction_amount,upi_transaction_identifier,0.2868018945411127,0.6289577939269887,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,identifier must not merge with payment/temporal,,,
dec::v18::mastercard_transaction_amount::upi_transaction_timestamp::production,Mastercard.transaction_amount,UPI.txn_timestamp,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_amount|transaction_timestamp,payment:amount,temporal:transaction_timestamp,transaction_amount,transaction_timestamp,0.17363624178144654,0.3056273574707997,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,schema-declared do_not_merge_with_families veto,,,
dec::v18::plaid_transaction_amount::upi_transaction_timestamp::production,Plaid.transaction_amount,UPI.txn_timestamp,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_amount|transaction_timestamp,payment:amount,temporal:transaction_timestamp,transaction_amount,transaction_timestamp,0.1665768184630926,0.285457576561217,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,schema-declared do_not_merge_with_families veto,,,
dec::v18::upi_transaction_amount::upi_transaction_timestamp::production,UPI.txn_amount,UPI.txn_timestamp,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_amount|transaction_timestamp,payment:amount,temporal:transaction_timestamp,transaction_amount,transaction_timestamp,0.25168119772243364,0.52861294587362,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,schema-declared do_not_merge_with_families veto,,,
dec::v18::razorpay_razorpay_payment_identifier::stripe_payment_intent_identifier::production,Razorpay.razorpay_payment_id,Stripe.payment_intent_id,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,payment_identifier|payment_intent_identifier,identifier:razorpay_payment,identifier:payment_intent,payment_object_identifier,payment_intent_object_identifier,0.2838702057640392,0.525343445040112,0.5,1,FAIL,DEFER,PASS,PASS,PASS,PASS,identifier subtypes must remain separate: identifier:razorpay_payment vs identifier:payment_intent; explicit negative pair hard veto,,,
dec::v18::upi_transaction_status::plaid_transaction_date::production,UPI.txn_status,Plaid.transaction_date,production,REJECT_UNSAFE,temporal must not merge with status; schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_status|transaction_date,payment:status,temporal:transaction_date,transaction_status,posted_transaction_date,0.16485992825012774,0.2805521759527459,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,temporal must not merge with status; schema-declared do_not_merge_with_families veto,,,
dec::v18::upi_transaction_status::plaid_transaction_identifier::production,UPI.txn_status,Plaid.transaction_id,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,payment_status|transaction_identifier,payment:status,identifier:transaction,transaction_status,transaction_identifier,0.19140721663566876,0.356401571340006,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,identifier must not merge with payment/temporal,,,
dec::v18::upi_transaction_status::upi_transaction_identifier::production,UPI.txn_status,UPI.txn_id,production,REJECT_UNSAFE,identifier must not merge with payment/temporal; schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_status|transaction_identifier,payment:status,identifier:upi_transaction,transaction_status,upi_transaction_identifier,0.29066067095630804,0.6399828693989754,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,identifier must not merge with payment/temporal; schema-declared do_not_merge_with_families veto,,,
dec::v18::upi_transaction_status::upi_transaction_timestamp::production,UPI.txn_status,UPI.txn_timestamp,production,REJECT_UNSAFE,temporal must not merge with status; schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_status|transaction_timestamp,payment:status,temporal:transaction_timestamp,transaction_status,transaction_timestamp,0.2560495911389983,0.5410940699209474,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,temporal must not merge with status; schema-declared do_not_merge_with_families veto,,,
dec::v18::plaid_transaction_date::plaid_transaction_identifier::production,Plaid.transaction_date,Plaid.transaction_id,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,transaction_date|transaction_identifier,temporal:transaction_date,identifier:transaction,posted_transaction_date,transaction_identifier,0.29182285074720093,0.6433033830872409,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,identifier must not merge with payment/temporal,,,
dec::v18::plaid_transaction_date::upi_transaction_identifier::production,Plaid.transaction_date,UPI.txn_id,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,transaction_date|transaction_identifier,temporal:transaction_date,identifier:upi_transaction,posted_transaction_date,upi_transaction_identifier,0.19186074828496774,0.3576973760522888,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,identifier must not merge with payment/temporal,,,
dec::v18::plaid_transaction_date::upi_transaction_timestamp::production,Plaid.transaction_date,UPI.txn_timestamp,production,DEFER,insufficient evidence,DEFER_CANDIDATE,transaction_date|transaction_timestamp,temporal:transaction_date,temporal:transaction_timestamp,posted_transaction_date,transaction_timestamp,0.30096569732301537,0.6694258018752821,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,,,,
dec::v18::plaid_transaction_identifier::upi_transaction_timestamp::production,Plaid.transaction_id,UPI.txn_timestamp,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,transaction_identifier|transaction_timestamp,identifier:transaction,temporal:transaction_timestamp,transaction_identifier,transaction_timestamp,0.22229285756266515,0.44464625970285276,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,identifier must not merge with payment/temporal,,,
dec::v18::upi_transaction_identifier::upi_transaction_timestamp::production,UPI.txn_id,UPI.txn_timestamp,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,transaction_identifier|transaction_timestamp,identifier:upi_transaction,temporal:transaction_timestamp,upi_transaction_identifier,transaction_timestamp,0.301350362013138,0.6705248438470609,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,identifier must not merge with payment/temporal,,,
dec::v18::inamex_primary_account_number::mastercard_primary_account_number::discovery,INAmex.PrimaryAccountNumber,Mastercard.primary_account_number,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.9424,min_ev=0.9",MERGE_BY_CMNF_MATRIX,card_primary_account_number,payment_card:pan,payment_card:pan,card_account_identifier,card_account_identifier,0.9423870794878167,0.8353916556794763,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,card_primary_account_number
dec::v18::inamex_primary_account_number::ppvisa_primary_account_number::discovery,INAmex.PrimaryAccountNumber,PPVisa.pan,discovery,ACCEPT_MERGE,"same_canon_same_family:score=0.8869,tau=0.72",MERGE_BY_CANONICAL_FAMILY,card_primary_account_number,payment_card:pan,payment_card:pan,card_account_identifier,card_account_identifier,0.8869325895797866,0.6769502559422473,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,card_primary_account_number
dec::v18::mastercard_primary_account_number::ppvisa_primary_account_number::discovery,Mastercard.primary_account_number,PPVisa.pan,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.9084,min_ev=0.9",MERGE_BY_CMNF_MATRIX,card_primary_account_number,payment_card:pan,payment_card:pan,card_account_identifier,card_account_identifier,0.9083613140256566,0.7381751829304473,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,card_primary_account_number
dec::v18::inamex_expiration_date::ppvisa_expiration_date::discovery,INAmex.ExpirationDate,PPVisa.exp,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.8940,min_ev=0.85",MERGE_BY_CMNF_MATRIX,card_expiration_date,payment_card:expiration_date,payment_card:expiration_date,card_validity,card_validity,0.893962160821743,0.6970347452049799,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,card_expiration_date
dec::v18::inamex_card_verification_value::ppvisa_verification_value::discovery,INAmex.CardVerificationValue,PPVisa.cvv,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.8109,min_ev=0.8",MERGE_BY_CMNF_MATRIX,card_verification_value,payment_card:verification_value,payment_card:verification_value,sensitive_authentication_data,sensitive_authentication_data,0.810905888569577,0.6502073006749818,0.6666666666666666,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,card_verification_value
dec::v18::inamex_card_holder_name::ppvisa_cardholder::discovery,INAmex.CardHolderName,PPVisa.cardholder,discovery,ACCEPT_MERGE,alias_hit_promotion:score=0.6822,MERGE_BY_ALIAS,cardholder_name,party:cardholder_name,party:cardholder_name,cardholder,cardholder,0.6822430267510532,0.6635515050030092,0.0,3,PASS,PASS,PASS,PASS,PASS,PASS,,alias_overlap_promotion,,cardholder_name
dec::v18::iso20022_instructed_amount::mastercard_transaction_amount::discovery,ISO20022.instd_amt,Mastercard.transaction_amount,discovery,ACCEPT_MERGE,alias_hit_promotion:score=0.6750,MERGE_BY_ALIAS,payment_amount,payment:amount,payment:amount,instructed_amount,transaction_amount,0.6749932882155116,0.45236177585384285,0.3333333333333333,3,PASS,PASS,PASS,PASS,PASS,PASS,,alias_overlap_promotion,,payment_amount
dec::v18::iso20022_instructed_amount::plaid_transaction_amount::discovery,ISO20022.instd_amt,Plaid.transaction_amount,discovery,ACCEPT_MERGE,alias_hit_promotion:score=0.6634,MERGE_BY_ALIAS,payment_amount,payment:amount,payment:amount,instructed_amount,transaction_amount,0.663439820528296,0.4193518681760837,0.3333333333333333,3,PASS,PASS,PASS,PASS,PASS,PASS,,alias_overlap_promotion,,payment_amount
dec::v18::iso20022_instructed_amount::razorpay_amount::discovery,ISO20022.instd_amt,Razorpay.amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7008,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,instructed_amount,payment_amount_minor_units,0.7007846893768079,0.430813398219451,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::iso20022_instructed_amount::stripe_amount::discovery,ISO20022.instd_amt,Stripe.amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7059,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,instructed_amount,payment_amount_minor_units,0.7058571413937634,0.44530611826789546,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::iso20022_instructed_amount::upi_transaction_amount::discovery,ISO20022.instd_amt,UPI.txn_amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.6844,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,instructed_amount,transaction_amount,0.6843910837085688,0.4792126201197205,0.3333333333333333,3,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::mastercard_transaction_amount::plaid_transaction_amount::discovery,Mastercard.transaction_amount,Plaid.transaction_amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.8621,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,transaction_amount,0.8620695593486776,0.6059130267105073,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::mastercard_transaction_amount::razorpay_amount::discovery,Mastercard.transaction_amount,Razorpay.amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7370,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,payment_amount_minor_units,0.7370253761584925,0.5343582175956927,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::mastercard_transaction_amount::stripe_amount::discovery,Mastercard.transaction_amount,Stripe.amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7739,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,payment_amount_minor_units,0.7739295488793073,0.6397987110837351,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::mastercard_transaction_amount::upi_transaction_amount::discovery,Mastercard.transaction_amount,UPI.txn_amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.8773,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,transaction_amount,0.8772530183507581,0.649294338145023,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::plaid_transaction_amount::razorpay_amount::discovery,Plaid.transaction_amount,Razorpay.amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7542,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,payment_amount_minor_units,0.7542244598210177,0.5834984566314793,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::plaid_transaction_amount::stripe_amount::discovery,Plaid.transaction_amount,Stripe.amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7696,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,payment_amount_minor_units,0.7695841788978137,0.6273833682794678,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::plaid_transaction_amount::upi_transaction_amount::discovery,Plaid.transaction_amount,UPI.txn_amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.8647,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,transaction_amount,0.864741893640319,0.6135482675437685,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::razorpay_amount::stripe_amount::discovery,Razorpay.amount,Stripe.amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.8182,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,payment_amount_minor_units,payment_amount_minor_units,0.81823553405094,0.6235300972883999,1.0,3,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::razorpay_amount::upi_transaction_amount::discovery,Razorpay.amount,UPI.txn_amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7188,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,payment_amount_minor_units,transaction_amount,0.7187702047272145,0.4822005849348985,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::stripe_amount::upi_transaction_amount::discovery,Stripe.amount,UPI.txn_amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7519,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,payment_amount_minor_units,transaction_amount,0.7518896065927524,0.576827447407864,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::iso20022_currency::plaid_currency::discovery,ISO20022.currency,Plaid.currency,discovery,ACCEPT_MERGE,"same_canon_same_family:score=0.8434,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.843383943654918,0.5525255532997656,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_currency
